Trial		Time		S		E		ES		P
81		7.95532		842		9		91		67
81		7.95971		841		8		92		67
81		7.9833		842		9		91		67
81		8.01939		843		10		90		67
81		8.03328		842		9		91		67
81		8.06089		841		8		92		67
81		8.07569		840		7		93		67
81		8.12477		841		8		92		67
81		8.12517		841		9		91		68
81		8.14036		841		10		90		69
81		8.16268		840		9		91		69
81		8.22466		839		8		92		69
81		8.23316		839		9		91		70
81		8.25398		838		8		92		70
81		8.25455		839		9		91		70
81		8.26405		838		8		92		70
81		8.33774		838		9		91		71
81		8.36267		838		10		90		72
81		8.36812		839		11		89		72
81		8.38759		840		12		88		72
81		8.43719		839		11		89		72
81		8.46336		838		10		90		72
81		8.52579		839		11		89		72
81		8.55328		840		12		88		72
81		8.56835		839		11		89		72
81		8.57365		840		12		88		72
81		8.58456		840		13		87		73
81		8.58659		839		12		88		73
81		8.61079		839		13		87		74
81		8.69864		838		12		88		74
81		8.70396		837		11		89		74
81		8.71232		836		10		90		74
81		8.76525		835		9		91		74
81		8.79291		835		10		90		75
81		8.81437		835		11		89		76
81		8.81859		835		12		88		77
81		8.85007		834		11		89		77
81		8.91766		833		10		90		77
81		8.92539		832		9		91		77
81		8.94046		831		8		92		77
81		8.97552		831		9		91		78
81		8.97908		830		8		92		78
81		8.99004		831		9		91		78
81		9.05981		830		8		92		78
81		9.07123		829		7		93		78
81		9.11521		829		8		92		79
81		9.12195		828		7		93		79
81		9.15165		828		8		92		80
81		9.17395		827		7		93		80
81		9.22161		826		6		94		80
81		9.25989		826		7		93		81
81		9.2876		827		8		92		81
81		9.30515		827		9		91		82
81		9.35325		827		10		90		83
81		9.35513		827		11		89		84
81		9.35654		826		10		90		84
81		9.37955		826		11		89		85
81		9.45214		826		12		88		86
81		9.45556		825		11		89		86
81		9.45935		826		12		88		86
81		9.48366		825		11		89		86
81		9.51196		826		12		88		86
81		9.51364		825		11		89		86
81		9.51992		824		10		90		86
81		9.52217		823		9		91		86
81		9.55927		822		8		92		86
81		9.61415		823		9		91		86
81		9.68179		822		8		92		86
81		9.73107		821		7		93		86
81		9.76277		822		8		92		86
81		9.77916		823		9		91		86
81		9.82937		822		8		92		86
81		9.92729		821		7		93		86
81		9.96541		821		8		92		87
81		9.97069		820		7		93		87
81		9.98312		819		6		94		87
81		10.0273		820		7		93		87
81		10.0357		821		8		92		87
81		10.1842		820		7		93		87
81		10.3201		821		8		92		87
81		10.3358		820		7		93		87
81		10.4456		819		6		94		87
81		10.4662		819		7		93		88
81		10.5295		818		6		94		88
81		10.5394		818		7		93		89
81		10.6263		817		6		94		89
81		10.6469		816		5		95		89
81		10.6576		815		4		96		89
81		10.7297		814		3		97		89
81		10.7498		814		4		96		90
81		10.7509		815		5		95		90
81		10.7568		815		6		94		91
81		10.7707		815		7		93		92
81		10.7812		814		6		94		92
81		10.8492		815		7		93		92
81		10.8544		816		8		92		92
81		10.8567		815		7		93		92
81		10.9204		816		8		92		92
81		10.9538		817		9		91		92
81		11.0137		816		8		92		92
81		11.0147		816		9		91		93
81		11.0263		815		8		92		93
81		11.1563		816		9		91		93
81		11.1763		815		8		92		93
81		11.2374		815		9		91		94
81		11.2448		815		10		90		95
81		11.2607		814		9		91		95
81		11.2655		813		8		92		95
81		11.2678		813		9		91		96
81		11.3609		813		10		90		97
81		11.4274		813		11		89		98
81		11.5212		813		12		88		99
81		11.5216		812		11		89		99
81		11.5322		811		10		90		99
81		11.5359		810		9		91		99
81		11.5673		811		10		90		99
81		11.591		810		9		91		99
81		11.6674		811		10		90		99
81		11.7013		812		11		89		99
81		11.7068		812		12		88		100
81		11.7084		812		13		87		101
81		11.7159		811		12		88		101
81		11.8098		810		11		89		101
81		11.827		809		10		90		101
81		11.855		808		9		91		101
81		11.8701		809		10		90		101
81		11.9005		808		9		91		101
81		11.9545		809		10		90		101
81		11.986		808		9		91		101
81		11.9997		807		8		92		101
81		12.0297		807		9		91		102
81		12.114		808		10		90		102
81		12.145		808		11		89		103
81		12.1507		807		10		90		103
81		12.2334		806		9		91		103
81		12.234		806		10		90		104
81		12.2343		805		9		91		104
81		12.2413		805		10		90		105
81		12.2418		804		9		91		105
81		12.343		803		8		92		105
81		12.3966		803		9		91		106
81		12.4746		802		8		92		106
81		12.5048		802		9		91		107
81		12.5066		802		10		90		108
81		12.5079		801		9		91		108
81		12.5273		801		10		90		109
81		12.5359		801		11		89		110
81		12.5399		801		12		88		111
81		12.5734		800		11		89		111
81		12.5847		800		12		88		112
81		12.6218		799		11		89		112
81		12.6438		798		10		90		112
81		12.6808		797		9		91		112
81		12.7323		796		8		92		112
81		12.745		795		7		93		112
81		12.8389		794		6		94		112
81		12.9159		793		5		95		112
81		13.0014		792		4		96		112
81		13.012		791		3		97		112
81		13.077		792		4		96		112
81		13.125		792		5		95		113
81		13.1333		791		4		96		113
81		13.1445		790		3		97		113
81		13.3377		789		2		98		113
81		13.4671		790		3		97		113
81		13.4758		791		4		96		113
81		13.4862		791		5		95		114
81		13.5287		791		6		94		115
81		13.6052		790		5		95		115
81		13.7148		790		6		94		116
81		13.8272		790		7		93		117
81		13.8575		789		6		94		117
81		13.894		788		5		95		117
81		14.124		789		6		94		117
81		14.161		788		5		95		117
81		14.1701		788		6		94		118
81		14.1867		787		5		95		118
81		14.3156		786		4		96		118
81		14.3458		787		5		95		118
81		14.3559		786		4		96		118
81		14.382		786		5		95		119
81		14.4841		787		6		94		119
81		14.4861		788		7		93		119
81		14.5792		787		6		94		119
81		14.6095		786		5		95		119
81		14.6727		787		6		94		119
81		14.6763		787		7		93		120
81		14.7082		787		8		92		121
81		14.7615		788		9		91		121
81		14.813		788		10		90		122
81		14.8419		788		11		89		123
81		14.8653		787		10		90		123
81		14.9057		786		9		91		123
81		14.9321		785		8		92		123
81		14.9476		784		7		93		123
81		14.9998		783		6		94		123
81		15.1552		782		5		95		123
81		15.1685		782		6		94		124
81		15.1929		782		7		93		125
81		15.2817		781		6		94		125
81		15.3963		780		5		95		125
81		15.4076		780		6		94		126
81		15.4584		779		5		95		126
81		15.4865		778		4		96		126
81		15.7686		777		3		97		126
81		15.8384		777		4		96		127
81		15.851		777		5		95		128
81		15.9182		778		6		94		128
81		15.9352		778		7		93		129
81		16.021		778		8		92		130
81		16.0463		778		9		91		131
81		16.0703		779		10		90		131
81		16.0784		778		9		91		131
81		16.0848		777		8		92		131
81		16.087		776		7		93		131
81		16.1914		777		8		92		131
81		16.2506		776		7		93		131
81		16.369		776		8		92		132
81		16.4074		775		7		93		132
81		16.4229		774		6		94		132
81		16.4517		773		5		95		132
81		16.5175		773		6		94		133
81		16.5388		772		5		95		133
81		16.5504		772		6		94		134
81		16.5656		772		7		93		135
81		16.6123		771		6		94		135
81		16.6262		772		7		93		135
81		16.6752		772		8		92		136
81		16.7152		772		9		91		137
81		16.7354		771		8		92		137
81		16.7526		771		9		91		138
81		16.807		770		8		92		138
81		16.8154		769		7		93		138
81		16.9244		769		8		92		139
81		16.9263		769		9		91		140
81		16.9325		769		10		90		141
81		16.957		768		9		91		141
81		16.9844		768		10		90		142
81		17.0124		767		9		91		142
81		17.0214		768		10		90		142
81		17.0944		769		11		89		142
81		17.1047		769		12		88		143
81		17.1103		768		11		89		143
81		17.1192		769		12		88		143
81		17.121		768		11		89		143
81		17.1806		768		12		88		144
81		17.2172		767		11		89		144
81		17.2578		768		12		88		144
81		17.2726		769		13		87		144
81		17.298		768		12		88		144
81		17.309		768		13		87		145
81		17.3328		767		12		88		145
81		17.3977		766		11		89		145
81		17.4259		765		10		90		145
81		17.5481		766		11		89		145
81		17.5599		766		12		88		146
81		17.5639		767		13		87		146
81		17.6091		766		12		88		146
81		17.6144		767		13		87		146
81		17.6481		766		12		88		146
81		17.6864		766		13		87		147
81		17.6884		766		14		86		148
81		17.7717		765		13		87		148
81		17.7872		764		12		88		148
81		17.7914		764		13		87		149
81		17.8004		763		12		88		149
81		17.8221		762		11		89		149
81		17.8505		761		10		90		149
81		17.8519		760		9		91		149
81		17.8556		760		10		90		150
81		17.8731		761		11		89		150
81		17.8745		760		10		90		150
81		17.9933		759		9		91		150
81		18.0081		759		10		90		151
81		18.0226		760		11		89		151
81		18.0523		760		12		88		152
81		18.071		761		13		87		152
81		18.1472		760		12		88		152
81		18.1863		759		11		89		152
81		18.1922		759		12		88		153
81		18.202		759		13		87		154
81		18.2099		758		12		88		154
81		18.2292		757		11		89		154
81		18.3382		756		10		90		154
81		18.3601		757		11		89		154
81		18.4122		757		12		88		155
81		18.4788		757		13		87		156
81		18.5079		757		14		86		157
81		18.5082		756		13		87		157
81		18.5686		755		12		88		157
81		18.6165		754		11		89		157
81		18.6184		755		12		88		157
81		18.6397		754		11		89		157
81		18.6465		754		12		88		158
81		18.7518		754		13		87		159
81		18.7522		754		14		86		160
81		18.7732		755		15		85		160
81		18.894		755		16		84		161
81		18.9002		755		17		83		162
81		18.9619		754		16		84		162
81		19.0239		753		15		85		162
81		19.0746		752		14		86		162
81		19.108		752		15		85		163
81		19.1529		752		16		84		164
81		19.1666		751		15		85		164
81		19.1711		750		14		86		164
81		19.1816		750		15		85		165
81		19.2318		751		16		84		165
81		19.2574		750		15		85		165
81		19.2689		751		16		84		165
81		19.3022		751		17		83		166
81		19.3046		752		18		82		166
81		19.3202		751		17		83		166
81		19.3667		752		18		82		166
81		19.465		751		17		83		166
81		19.4725		750		16		84		166
81		19.6353		749		15		85		166
81		19.667		748		14		86		166
81		19.677		747		13		87		166
81		19.6779		746		12		88		166
81		19.6985		745		11		89		166
81		19.7337		744		10		90		166
81		19.7939		743		9		91		166
81		19.8294		742		8		92		166
81		19.8483		742		9		91		167
81		19.8535		742		10		90		168
81		19.8809		741		9		91		168
81		19.8974		740		8		92		168
81		20.017		739		7		93		168
81		20.0342		740		8		92		168
81		20.08		739		7		93		168
81		20.1048		739		8		92		169
81		20.2519		739		9		91		170
81		20.2958		739		10		90		171
81		20.3274		739		11		89		172
81		20.3611		739		12		88		173
81		20.3664		740		13		87		173
81		20.3803		740		14		86		174
81		20.3951		741		15		85		174
81		20.3956		740		14		86		174
81		20.4186		741		15		85		174
81		20.424		740		14		86		174
81		20.4252		739		13		87		174
81		20.4651		738		12		88		174
81		20.4995		738		13		87		175
81		20.5357		737		12		88		175
81		20.5806		736		11		89		175
81		20.6211		737		12		88		175
81		20.6371		736		11		89		175
81		20.6879		735		10		90		175
81		20.695		734		9		91		175
81		20.7598		734		10		90		176
81		20.8442		733		9		91		176
81		20.8457		733		10		90		177
81		20.9502		732		9		91		177
81		20.9506		733		10		90		177
81		20.9633		732		9		91		177
81		21.0185		731		8		92		177
81		21.0769		731		9		91		178
81		21.1142		731		10		90		179
81		21.1175		732		11		89		179
81		21.1824		732		12		88		180
81		21.1902		731		11		89		180
81		21.2638		731		12		88		181
81		21.2662		730		11		89		181
81		21.2738		729		10		90		181
81		21.3021		728		9		91		181
81		21.3062		727		8		92		181
81		21.3163		726		7		93		181
81		21.3395		725		6		94		181
81		21.3727		724		5		95		181
81		21.4122		724		6		94		182
81		21.4247		724		7		93		183
81		21.4357		724		8		92		184
81		21.4652		723		7		93		184
81		21.469		722		6		94		184
81		21.5094		723		7		93		184
81		21.549		722		6		94		184
81		21.5989		722		7		93		185
81		21.6324		722		8		92		186
81		21.6483		723		9		91		186
81		21.6664		724		10		90		186
81		21.6969		723		9		91		186
81		21.7051		723		10		90		187
81		21.7616		722		9		91		187
81		21.7704		721		8		92		187
81		21.7918		720		7		93		187
81		21.7971		719		6		94		187
81		21.811		718		5		95		187
81		21.858		717		4		96		187
81		21.8806		716		3		97		187
81		21.9216		716		4		96		188
81		21.9326		716		5		95		189
81		22.1131		717		6		94		189
81		22.2299		717		7		93		190
81		22.2305		717		8		92		191
81		22.2723		716		7		93		191
81		22.2986		715		6		94		191
81		22.4186		715		7		93		192
81		22.4373		714		6		94		192
81		22.4437		713		5		95		192
81		22.4696		713		6		94		193
81		22.4857		713		7		93		194
81		22.5237		712		6		94		194
81		22.6302		711		5		95		194
81		22.6675		712		6		94		194
81		22.6818		712		7		93		195
81		22.7014		712		8		92		196
81		22.7516		713		9		91		196
81		22.7578		712		8		92		196
81		22.7649		711		7		93		196
81		22.7792		711		8		92		197
81		22.8429		711		9		91		198
81		22.8446		710		8		92		198
81		22.8719		710		9		91		199
81		22.882		709		8		92		199
81		22.9049		708		7		93		199
81		22.9266		707		6		94		199
81		23.0245		708		7		93		199
81		23.0634		709		8		92		199
81		23.1158		709		9		91		200
81		23.1566		709		10		90		201
81		23.2167		708		9		91		201
81		23.2273		707		8		92		201
81		23.2349		706		7		93		201
81		23.2562		705		6		94		201
81		23.2578		704		5		95		201
81		23.2778		705		6		94		201
81		23.3516		706		7		93		201
81		23.3762		706		8		92		202
81		23.4858		706		9		91		203
81		23.5487		705		8		92		203
81		23.5969		705		9		91		204
81		23.733		705		10		90		205
81		23.7544		704		9		91		205
81		23.7654		703		8		92		205
81		23.8598		704		9		91		205
81		23.9026		703		8		92		205
81		23.9172		703		9		91		206
81		23.9417		702		8		92		206
81		23.991		703		9		91		206
81		24.0013		702		8		92		206
81		24.0201		703		9		91		206
81		24.0248		703		10		90		207
81		24.0714		703		11		89		208
81		24.0822		702		10		90		208
81		24.0919		702		11		89		209
81		24.1902		701		10		90		209
81		24.2499		701		11		89		210
81		24.2592		702		12		88		210
81		24.2803		702		13		87		211
81		24.3983		702		14		86		212
81		24.5215		703		15		85		212
81		24.5263		702		14		86		212
81		24.5278		701		13		87		212
81		24.5425		702		14		86		212
81		24.55		702		15		85		213
81		24.5599		701		14		86		213
81		24.564		700		13		87		213
81		24.582		699		12		88		213
81		24.6505		699		13		87		214
81		24.7342		699		14		86		215
81		24.7956		698		13		87		215
81		24.9065		698		14		86		216
81		24.9702		698		15		85		217
81		25.0026		699		16		84		217
81		25.0515		698		15		85		217
81		25.0753		698		16		84		218
81		25.0917		697		15		85		218
81		25.0922		697		16		84		219
81		25.0933		696		15		85		219
81		25.1108		695		14		86		219
81		25.1456		695		15		85		220
81		25.1548		694		14		86		220
81		25.2057		694		15		85		221
81		25.2118		693		14		86		221
81		25.2144		693		15		85		222
81		25.2317		692		14		86		222
81		25.2328		691		13		87		222
81		25.2428		692		14		86		222
81		25.2805		693		15		85		222
81		25.2914		692		14		86		222
81		25.3447		691		13		87		222
81		25.4147		690		12		88		222
81		25.4595		689		11		89		222
81		25.4848		688		10		90		222
81		25.5129		687		9		91		222
81		25.5147		686		8		92		222
81		25.5506		686		9		91		223
81		25.5949		685		8		92		223
81		25.6183		684		7		93		223
81		25.6783		684		8		92		224
81		25.8184		684		9		91		225
81		25.8246		684		10		90		226
81		25.8412		684		11		89		227
81		25.8532		683		10		90		227
81		25.9163		682		9		91		227
81		25.9712		683		10		90		227
81		25.9752		684		11		89		227
81		25.9847		685		12		88		227
81		25.9879		686		13		87		227
81		26.0203		686		14		86		228
81		26.0446		687		15		85		228
81		26.0575		686		14		86		228
81		26.1037		685		13		87		228
81		26.114		685		14		86		229
81		26.12		685		15		85		230
81		26.1353		684		14		86		230
81		26.3495		683		13		87		230
81		26.3591		682		12		88		230
81		26.3891		681		11		89		230
81		26.4029		681		12		88		231
81		26.4345		681		13		87		232
81		26.4902		682		14		86		232
81		26.5183		681		13		87		232
81		26.5698		681		14		86		233
81		26.5726		680		13		87		233
81		26.611		680		14		86		234
81		26.6121		680		15		85		235
81		26.6608		679		14		86		235
81		26.7183		678		13		87		235
81		26.7247		677		12		88		235
81		26.7822		678		13		87		235
81		26.7873		678		14		86		236
81		26.8066		679		15		85		236
81		26.8121		678		14		86		236
81		26.899		678		15		85		237
81		27.0188		679		16		84		237
81		27.0352		680		17		83		237
81		27.0985		679		16		84		237
81		27.102		679		17		83		238
81		27.1441		678		16		84		238
81		27.1513		677		15		85		238
81		27.1897		676		14		86		238
81		27.1902		675		13		87		238
81		27.1986		674		12		88		238
81		27.2231		674		13		87		239
81		27.2276		673		12		88		239
81		27.2653		673		13		87		240
81		27.2752		672		12		88		240
81		27.3168		671		11		89		240
81		27.318		672		12		88		240
81		27.3411		671		11		89		240
81		27.3875		670		10		90		240
81		27.4108		671		11		89		240
81		27.4552		671		12		88		241
81		27.486		671		13		87		242
81		27.4884		670		12		88		242
81		27.5		669		11		89		242
81		27.5454		668		10		90		242
81		27.6109		669		11		89		242
81		27.6185		668		10		90		242
81		27.6211		667		9		91		242
81		27.6773		666		8		92		242
81		27.688		666		9		91		243
81		27.6964		666		10		90		244
81		27.7094		666		11		89		245
81		27.7204		665		10		90		245
81		27.7307		664		9		91		245
81		27.7869		664		10		90		246
81		27.797		663		9		91		246
81		27.8264		662		8		92		246
81		27.8326		661		7		93		246
81		27.8453		661		8		92		247
81		27.9544		661		9		91		248
81		28.0946		661		10		90		249
81		28.0997		662		11		89		249
81		28.1408		663		12		88		249
81		28.2102		663		13		87		250
81		28.2282		663		14		86		251
81		28.2451		663		15		85		252
81		28.254		662		14		86		252
81		28.3061		661		13		87		252
81		28.3465		660		12		88		252
81		28.4176		659		11		89		252
81		28.4422		660		12		88		252
81		28.4606		661		13		87		252
81		28.5312		661		14		86		253
81		28.547		660		13		87		253
81		28.5937		659		12		88		253
81		28.6164		659		13		87		254
81		28.6194		659		14		86		255
81		28.6705		660		15		85		255
81		28.8425		659		14		86		255
81		28.867		659		15		85		256
81		28.9017		658		14		86		256
81		28.9047		659		15		85		256
81		28.9126		659		16		84		257
81		28.9651		658		15		85		257
81		28.9846		659		16		84		257
81		28.9848		658		15		85		257
81		28.9945		657		14		86		257
81		29.0312		657		15		85		258
81		29.0986		656		14		86		258
81		29.1013		655		13		87		258
81		29.1031		654		12		88		258
81		29.1622		653		11		89		258
81		29.215		652		10		90		258
81		29.2408		652		11		89		259
81		29.2642		651		10		90		259
81		29.2774		651		11		89		260
81		29.2823		651		12		88		261
81		29.3874		651		13		87		262
